TABLE_NAME,PKCOLUMNNAME,RTABLE,RCOLUMNNAME
ECOZONE_ALIAS,SW_APPLICATION_ID,R_SW_APPLICATION,SW_APPLICATION_ID
CS_COORD_ACQUISITION,COORDINATE_QUALITY,R_COORD_QUALITY,COORDINATE_QUALITY
CONT_VOTING_PROC,VOTE_PROCEDURE_TYPE,R_CONT_VOTE_TYPE,VOTE_PROCEDURE_TYPE
CONT_TYPE,CONTRACT_TYPE,R_CONT_TYPE,CONTRACT_TYPE
CONT_BA_SERVICE,SERVICE_QUALITY,R_SERVICE_QUALITY,SERVICE_QUALITY
CONT_BA_SERVICE,BA_SERVICE_TYPE,R_BA_SERVICE_TYPE,BA_SERVICE_TYPE
CONT_ALIAS,SW_APPLICATION_ID,R_SW_APPLICATION,SW_APPLICATION_ID
CONTRACT_COMPONENT,CONTRACT_COMPONENT_TYPE,R_CONTRACT_COMP_TYPE,CONTRACT_COMPONENT_TYPE
CONTRACT,EXTENSION_CONDITION,R_CONT_EXTEND_COND,EXTENSION_CONDITION
CONSULT,CONSULT_TYPE,R_CONSULT_TYPE,CONSULT_TYPE
CLASS_SYSTEM_ALIAS,ALIAS_TYPE,R_ALIAS_TYPE,ALIAS_TYPE
CLASS_SYSTEM,CLASS_DIMENSION,R_CLASS_SYSTEM_DIMENSION,CLASS_DIMENSION
CAT_EQUIP_SPEC,SPEC_TYPE,R_CAT_EQUIP_SPEC,SPEC_TYPE
BA_SERVICE_ADDRESS,SERVICE_QUALITY,R_SERVICE_QUALITY,SERVICE_QUALITY
BA_LICENSE_REMARK,REMARK_TYPE,R_REMARK_TYPE,REMARK_TYPE
BA_LICENSE_ALIAS,ALIAS_REASON_TYPE,R_ALIAS_REASON_TYPE,REASON_TYPE
BA_EMPLOYEE,EMPLOYEE_POSITION,R_EMPLOYEE_POSITION,EMPLOYEE_POSITION
BA_DESCRIPTION,BA_DESC_TYPE,R_BA_DESC_TYPE,BA_DESC_TYPE
BA_DESCRIPTION,REFERENCE_VALUE_TYPE,R_BA_DESC_REF_VALUE,REFERENCE_VALUE_TYPE
APPLIC_DESC,APPLIC_DESC_TYPE,R_APPLIC_DESC,APPLIC_DESC_TYPE
WELL_TEST_PRESSURE,QUALITY_CODE,R_QUALITY,QUALITY
WELL_TEST_FLOW_MEAS,FLUID_TYPE,R_FLUID_TYPE,FLUID_TYPE
WELL_NODE_STRAT_UNIT,PICK_LOCATION,R_PICK_LOCATION,PICK_LOCATION
WELL_LICENSE,DISTANCE_REF_POINT,R_DIST_REF_PT,DISTANCE_REF_POINT
WELL_DRILL_INT_DETAIL,TIMEZONE,R_TIMEZONE,TIMEZONE
WELL_DRILL_INT_DETAIL,BIT_DETAIL_CODE,R_DRILL_BIT_DETAIL_CODE,BIT_DETAIL_TYPE
WELL_DRILL_INT_DETAIL,BIT_DETAIL_TYPE,R_DRILL_BIT_DETAIL_CODE,BIT_DETAIL_TYPE
WELL_DRILL_BIT_INTERVAL,REASON_PULLED,R_BIT_REASON_PULLED,REASON_PULLED
WELL_CEMENT,CEMENT_TYPE,R_CEMENT_TYPE,CEMENT_TYPE
WELL_BA_SERVICE,SERVICE_QUALITY,R_SERVICE_QUALITY,SERVICE_QUALITY
WELL_ALIAS,LANGUAGE_ID,R_LANGUAGE,LANGUAGE_ID
STRAT_INTERP_CORR,STRAT_CORRELATION_TYPE,R_STRAT_CORR_TYPE,STRAT_CORRELATION_TYPE
STRAT_HIERARCHY_DESC,STRAT_TYPE,R_STRAT_UNIT_TYPE,STRAT_TYPE
SP_BOUNDARY_VERSION,EW_DIRECTION,R_EW_DIRECTION,EW_DIRECTION
SP_BOUNDARY_VERSION,NS_DIRECTION,R_NS_DIRECTION,NS_DIRECTION
SP_BOUNDARY_VERSION,NORTH_TYPE,R_NORTH,NORTH_TYPE
SF_ROAD,ROAD_TYPE,R_SF_ROAD_TYPE,ROAD_TYPE
SF_RIG_PUMP,PUMP_FUNCTION,R_RIG_PUMP_FUNCTION,PUMP_FUNCTION
SEIS_TRANS_COMPONENT,TRANSACTION_STATUS,R_TRANS_STATUS,TRANSACTION_STATUS
SEIS_PROC_PLAN_STEP,STEP_TYPE,R_SEIS_PROC_STEP_TYPE,STEP_TYPE
SEIS_BIN_POINT_VERSION,NS_DIRECTION,R_NS_DIRECTION,NS_DIRECTION
SEIS_ACQTN_DESIGN,ENVIRONMENT,R_ENVIRONMENT,ENVIRONMENT_TYPE
SEIS_ACQTN_DESIGN,ENERGY_SWEEP_TYPE,R_SEIS_SWEEP_TYPE,SEIS_SWEEP_TYPE
SAMPLE_OIL_VISCOSITY,OIL_TYPE,R_OIL_TYPE,OIL_TYPE
SAMPLE_OIL_ANAL_DETAIL,ANALYSIS_PROPERTY,R_ANAL_PROPERTY_CODE,PROPERTY_VALUE_CODE
RM_IMAGE_SECT,WELL_LOG_CLASS,R_WELL_LOG_CLASS,WELL_LOG_CLASS
RM_IMAGE_SECT,IMAGE_SECTION_TPE,R_IMAGE_SECTION_TYPE,SECTION_TPE
REPORT_HIER_LEVEL,COMPONENT_TYPE,R_REPORT_HIER_COMP,COMPONENT_TYPE
REPORT_HIER_ALIAS,LANGUAGE_ID,R_LANGUAGE,LANGUAGE_ID
PPDM_TABLE_ALIAS,ALIAS_TYPE,R_ALIAS_TYPE,ALIAS_TYPE
PPDM_TABLE_ALIAS,SW_APPLICATION_ID,R_SW_APPLICATION,SW_APPLICATION_ID
PPDM_MAP_RULE,SW_APPLICATION_ID,R_SW_APPLICATION,SW_APPLICATION_ID
POOL,POOL_STATUS,R_POOL_STATUS,POOL_STATUS
PDEN_DECLINE_SEGMENT,DECLINE_CURVE_TYPE,R_DECLINE_CURVE_TYPE,DECLINE_CURVE_TYPE
PALEO_INTERP,LITHOLOGY_TYPE,R_LITHOLOGY,LITHOLOGY
PALEO_FOSSIL_LIST,PRESERVATION_QUALITY,R_PRESERVE_QUALITY,PRESERVATION_QUALITY
LITH_LOG_BA_SERVICE,SERVICE_QUALITY,R_SERVICE_QUALITY,SERVICE_QUALITY
LEGAL_CONGRESS_LOC,SECTION_TYPE,R_SECTION_TYPE,SECTION_TYPE
LEGAL_CARTER_LOC,LOCATION_TYPE,R_LOCATION_TYPE,LOCATION_TYPE
HSE_INCIDENT_SEV_ALIAS,SW_APPLICATION_ID,R_SW_APPLICATION,SW_APPLICATION_ID
FACILITY_LIC_STATUS,LICENSE_STATUS_TYPE,R_LICENSE_STATUS,LICENSE_STATUS
FACILITY_LIC_REMARK,REMARK_TYPE,R_REMARK_TYPE,REMARK_TYPE
EQUIPMENT_BA,ROLE_TYPE,R_EQUIP_BA_ROLE_TYPE,ROLE_TYPE
R_TEST_SUBTYPE,TEST_TYPE,R_WELL_TEST_TYPE,WELL_TEST_TYPE
R_RESENT_XREF_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_AREA_DESC_CODE,AREA_DESC_TYPE,R_AREA_DESC_TYPE,AREA_DESC_TYPE
R_ANAL_PROPERTY_CODE,ANALYSIS_PROPERTY,R_ANALYSIS_PROPERTY,ANALYSIS_PROPERTY
WELL_MISC_DATA,SOURCE,R_SOURCE,SOURCE
STRAT_FIELD_NODE,SOURCE,R_SOURCE,SOURCE
SEIS_INTERP_LOAD_PARM,SOURCE,R_SOURCE,SOURCE
SAMPLE_GAS_ANALYSIS,SOURCE,R_SOURCE,SOURCE
R_WELL_SERV_METRIC_CODE,SOURCE,R_SOURCE,SOURCE
R_RESENT_VOL_METHOD,SOURCE,R_SOURCE,SOURCE
RM_INFO_ITEM_DESC,SOURCE,R_SOURCE,SOURCE
RM_CUSTODY,SOURCE,R_SOURCE,SOURCE
PDEN_MATERIAL_BAL,SOURCE,R_SOURCE,SOURCE
CONT_STATUS,SOURCE,R_SOURCE,SOURCE
Z_WELL_OIL_VISCOSITY,SOURCE,R_SOURCE,SOURCE
Z_R_GEOLOGIC_PROVINCE,SOURCE,R_SOURCE,SOURCE
Z_R_COUNTY,SOURCE,R_SOURCE,SOURCE
Z_WELL_DRILL_STATUS,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
WORK_ORDER_XREF,SOURCE,R_SOURCE,SOURCE
WORK_ORDER,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
WELL_SHOW_REMARK,SOURCE,R_SOURCE,SOURCE
WELL_PRESSURE_BH,SOURCE,R_SOURCE,SOURCE
WELL_TEST_PRESSURE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
WELL_TEST_CONTAMINANT,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
WELL_STATUS,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
WELL_POROUS_INTERVAL,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
WELL_MUD_RESISTIVITY,SOURCE,R_SOURCE,SOURCE
WELL_LOG_DICT_PARM,SOURCE,R_SOURCE,SOURCE
WELL_LOG_DGTZ_CURVE,SOURCE,R_SOURCE,SOURCE
WELL_LOG_CLS_CRV_CLS,SOURCE,R_SOURCE,SOURCE
WELL_LOG_DICT_PROC,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
WELL_LOG_DICT_PARM_CLS,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
WELL_LOG_DICT_PARM,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
WELL_LOG_DICTIONARY,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
WELL_LOG_DGTZ_CURVE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
WELL_LICENSE,SOURCE,R_SOURCE,SOURCE
WELL_HORIZ_DRILL,SOURCE,R_SOURCE,SOURCE
WELL_GEOMETRY,SOURCE,R_SOURCE,SOURCE
WELL_DRILL_BIT_CONDITION,SOURCE,R_SOURCE,SOURCE
WELL_LICENSE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
WELL_HORIZ_DRILL_POE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
WELL_GEOMETRY,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
WELL_FACILITY,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
WELL_CORE_SAMPLE_RMK,SOURCE,R_SOURCE,SOURCE
WELL_CORE_ANAL_METHOD,SOURCE,R_SOURCE,SOURCE
WELL_ALIAS,SOURCE,R_SOURCE,SOURCE
WELL_AIR_DRILL,SOURCE,R_SOURCE,SOURCE
WELL_DRILL_ASSEMBLY,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
WELL_CORE_ANAL_METHOD,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
WELL_AREA,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
WELL_AIR_DRILL_INTERVAL,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
SUBSTANCE_COMPOSITION,SOURCE,R_SOURCE,SOURCE
STRAT_HIERARCHY_DESC,SOURCE,R_SOURCE,SOURCE
STRAT_FIELD_STATION,SOURCE,R_SOURCE,SOURCE
WELL_ACTIVITY_SET,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
WELL_ACTIVITY_DURATION,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
WELL_ACTIVITY_COMPONENT,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
STRAT_WELL_ACQTN,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
STRAT_UNIT_AGE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
STRAT_UNIT,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
STRAT_FLD_INTERP_AGE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
STRAT_FIELD_STATION,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
STRAT_FIELD_SECTION,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
STRAT_FIELD_ACQTN,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
STRAT_COL_UNIT_AGE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
SP_PARCEL_TEXAS,SOURCE,R_SOURCE,SOURCE
SP_PARCEL_OFFSHORE,SOURCE,R_SOURCE,SOURCE
STRAT_ALIAS,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
SP_ZONE_DEFIN_XREF,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
SP_PARCEL_CARTER,SOURCE,R_SOURCE,SOURCE
SP_PARCEL,SOURCE,R_SOURCE,SOURCE
SP_LINE_POINT_VERSION,SOURCE,R_SOURCE,SOURCE
SP_LINE_POINT,SOURCE,R_SOURCE,SOURCE
SP_COMPONENT,SOURCE,R_SOURCE,SOURCE
SP_BOUNDARY,SOURCE,R_SOURCE,SOURCE
SP_LINE_POINT_VERSION,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
SP_COMPONENT,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
SF_XREF,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
SF_ROAD,SOURCE,R_SOURCE,SOURCE
SF_RIG_SHAKER,SOURCE,R_SOURCE,SOURCE
SF_RIG_PUMP,SOURCE,R_SOURCE,SOURCE
SF_RIG_BOP,SOURCE,R_SOURCE,SOURCE
SF_PAD,SOURCE,R_SOURCE,SOURCE
SF_DESCRIPTION,SOURCE,R_SOURCE,SOURCE
SF_RIG_SHAKER,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
SF_PAD,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
SF_EQUIPMENT,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
SF_DESCRIPTION,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
SF_ALIAS,SOURCE,R_SOURCE,SOURCE
SEIS_VELOCITY,SOURCE,R_SOURCE,SOURCE
SEIS_SET_JURISDICTION,SOURCE,R_SOURCE,SOURCE
SEIS_RECVR_SETUP,SOURCE,R_SOURCE,SOURCE
SEIS_RECORD,SOURCE,R_SOURCE,SOURCE
SF_BRIDGE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
SEIS_TRANS_COMPONENT,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
SEIS_TRANSACTION,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
SEIS_PROC_STEP,SOURCE,R_SOURCE,SOURCE
SEIS_PROC_PLAN,SOURCE,R_SOURCE,SOURCE
SEIS_POINT_SUMMARY,SOURCE,R_SOURCE,SOURCE
SEIS_POINT_FLOW_DESC,SOURCE,R_SOURCE,SOURCE
SEIS_LICENSE_STATUS,SOURCE,R_SOURCE,SOURCE
SEIS_INTERP_SURFACE,SOURCE,R_SOURCE,SOURCE
SEIS_PROC_PLAN_STEP,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
SEIS_PATCH,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
SEIS_CHANNEL,SOURCE,R_SOURCE,SOURCE
SEIS_BIN_GRID,SOURCE,R_SOURCE,SOURCE
SAMPLE_OIL_VISCOSITY,SOURCE,R_SOURCE,SOURCE
R_WELL_REF_VALUE_TYPE,SOURCE,R_SOURCE,SOURCE
SEIS_ALIAS,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
SEIS_ACQTN_SPECTRUM,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
SAMPLE_OIL_VISCOSITY,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_WELL_LOG_CLASS,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_WELL_LIC_VIOL_RESOL,SOURCE,R_SOURCE,SOURCE
R_WATER_TYPE,SOURCE,R_SOURCE,SOURCE
R_WATER_BOTTOM_ZONE,SOURCE,R_SOURCE,SOURCE
R_WELL_LIC_COND_CODE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_WELL_DRILL_OP_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_WELL_DOWNTIME_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_WELL_CIRC_PRESS_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_WELL_ACTIVITY_CAUSE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_WEATHER_CONDITION,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_TITLE_OWN_TYPE,SOURCE,R_SOURCE,SOURCE
R_TEST_RECOV_METHOD,SOURCE,R_SOURCE,SOURCE
R_SUBSTANCE_COMP_TYPE,SOURCE,R_SOURCE,SOURCE
R_VERTICAL_DATUM_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_TEST_RESULT,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_TEST_RECOV_METHOD,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_STREAMER_POSITION,SOURCE,R_SOURCE,SOURCE
R_STRAT_UNIT_DESC,SOURCE,R_SOURCE,SOURCE
R_STRAT_STATUS,SOURCE,R_SOURCE,SOURCE
R_STRAT_OCCURRENCE_TYPE,SOURCE,R_SOURCE,SOURCE
R_STRAT_HIERARCHY,SOURCE,R_SOURCE,SOURCE
R_STRAT_FLD_NODE_LOC,SOURCE,R_SOURCE,SOURCE
R_STRAT_COL_XREF_TYPE,SOURCE,R_SOURCE,SOURCE
R_STRAT_ALIAS_TYPE,SOURCE,R_SOURCE,SOURCE
R_STRAT_AGE_METHOD,SOURCE,R_SOURCE,SOURCE
R_STORE_STATUS,SOURCE,R_SOURCE,SOURCE
R_STREAMER_POSITION,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_STRAT_TOPO_RELATION,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_STRAT_ALIAS_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_STORE_STATUS,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_SP_ZONE_TYPE,SOURCE,R_SOURCE,SOURCE
R_SP_ZONE_DEFIN__XREF,SOURCE,R_SOURCE,SOURCE
R_SF_ELECTRIC_TYPE,SOURCE,R_SOURCE,SOURCE
R_SF_DOCK_TYPE,SOURCE,R_SOURCE,SOURCE
R_SF_DESC_VALUE,SOURCE,R_SOURCE,SOURCE
R_SF_DESC_TYPE,SOURCE,R_SOURCE,SOURCE
R_SPATIAL_XREF_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_SF_MAINTAIN_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_SF_DESC_VALUE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_SF_DESC_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_SEIS_SRC_MAKE,SOURCE,R_SOURCE,SOURCE
R_SEIS_SPECTRUM_TYPE,SOURCE,R_SOURCE,SOURCE
R_SEIS_SAMPLE_TYPE,SOURCE,R_SOURCE,SOURCE
R_SEIS_REF_DATUM,SOURCE,R_SOURCE,SOURCE
R_SEIS_RCVR_ARRY_TYPE,SOURCE,R_SOURCE,SOURCE
R_SEIS_RCVR_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_SEIS_INSP_COMPONENT_TYPE,SOURCE,R_SOURCE,SOURCE
R_SCREEN_LOCATION,SOURCE,R_SOURCE,SOURCE
R_SEIS_INSP_COMPONENT_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_SEIS_FLOW_DESC_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_SAMPLE_COLLECTION_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_SAMPLE_ANAL_COMP_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_SALINITY_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_RMII_METADATA_TYPE,SOURCE,R_SOURCE,SOURCE
R_RIG_TYPE,SOURCE,R_SOURCE,SOURCE
R_RIG_OVERHEAD_CAPACITY,SOURCE,R_SOURCE,SOURCE
R_ROAD_CONDITION,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_RMII_DESC_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_RIG_PUMP_FUNCTION,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_RIG_GENERATOR_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_REMARK_USE_TYPE,SOURCE,R_SOURCE,SOURCE
R_REMARK_TYPE,SOURCE,R_SOURCE,SOURCE
R_REST_DURATION,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_RESENT_COMP_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_REPORT_HIER_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_REPORT_HIER_COMP,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_RECORDER_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_RECORDER_POSITION,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_PROD_STRING_TYPE,SOURCE,R_SOURCE,SOURCE
R_RATIO_FLUID_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_RATE_SCHEDULE_COMP_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_PUBLICATION_NAME,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_PROJECTION_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_PPDM_RDBMS,SOURCE,R_SOURCE,SOURCE
R_PPDM_OBJECT_TYPE,SOURCE,R_SOURCE,SOURCE
R_PPDM_METRIC_COMP_TYPE,SOURCE,R_SOURCE,SOURCE
R_PPDM_RULE_STATUS,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_PPDM_REF_VALUE_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_PPDM_QC_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_PPDM_QC_QUALITY,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_PPDM_METRIC_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_PPDM_INDEX_CATEGORY,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_PPDM_DATA_TYPE,SOURCE,R_SOURCE,SOURCE
R_PPDM_CREATE_METHOD,SOURCE,R_SOURCE,SOURCE
R_PPDM_AUDIT_TYPE,SOURCE,R_SOURCE,SOURCE
R_PPDM_AUDIT_REASON,SOURCE,R_SOURCE,SOURCE
R_POROSITY_TYPE,SOURCE,R_SOURCE,SOURCE
R_POOL_TYPE,SOURCE,R_SOURCE,SOURCE
R_POOL_STATUS,SOURCE,R_SOURCE,SOURCE
R_PERFORATION_TYPE,SOURCE,R_SOURCE,SOURCE
R_PERFORATION_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_PDEN_XREF_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_OBLIG_TRIGGER,SOURCE,R_SOURCE,SOURCE
R_OBLIG_PAY_RESP,SOURCE,R_SOURCE,SOURCE
R_OPERAND_QUALIFIER,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_OBLIG_COMPONENT_TYPE,SOURCE,R_SOURCE,SOURCE
R_OBLIG_CALC_METHOD,SOURCE,R_SOURCE,SOURCE
R_NAME_SET_XREF_TYPE,SOURCE,R_SOURCE,SOURCE
R_MUNICIPALITY,SOURCE,R_SOURCE,SOURCE
R_MBAL_CURVE_TYPE,SOURCE,R_SOURCE,SOURCE
R_MBAL_COMPRESS_TYPE,SOURCE,R_SOURCE,SOURCE
R_OBLIG_COMPONENT_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_NS_START_LINE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_NOTIFICATION_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_NODE_POSITION,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_MUNICIPALITY,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_MBAL_COMPRESS_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_LR_FACILITY_XREF,SOURCE,R_SOURCE,SOURCE
R_LOCATION_DESC_TYPE,SOURCE,R_SOURCE,SOURCE
R_LITH_SORTING,SOURCE,R_SOURCE,SOURCE
R_LITH_SORTING,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_LITH_ROCK_TYPE,SOURCE,R_SOURCE,SOURCE
R_LITH_OIL_STAIN,SOURCE,R_SOURCE,SOURCE
R_LITH_BOUNDARY_TYPE,SOURCE,R_SOURCE,SOURCE
R_LICENSE_STATUS,SOURCE,R_SOURCE,SOURCE
R_LEGAL_SURVEY_TYPE,SOURCE,R_SOURCE,SOURCE
R_LITH_ROCK_PROFILE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_LITH_PATTERN_CODE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_LITH_LOG_COMP_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_LITH_BOUNDARY_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_LAND_RIGHT_STATUS,SOURCE,R_SOURCE,SOURCE
R_LAND_RENTAL_TYPE,SOURCE,R_SOURCE,SOURCE
R_LAND_TITLE_CHG_RSN,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_LAND_RIGHT_CATEGORY,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
R_INV_MATERIAL_TYPE,ROW_QUALITY,R_PPDM_ROW_QUALITY,ROW_QUALITY_ID
